MLVA,date,COUNT(*)
3-12-9-11-550,4/12/10,2
3-9-7-12-523,4/12/10,1
3-9-7-13-523,4/12/10,4
3-12-11-12-523,4/12/11,1
3-12-15-13-523,4/12/11,1
5-14-18-13-490,4/12/11,1
3-10-7-14-523,4/12/12,3
3-13-10-11-523,4/12/12,1
3-16-11-11-523,4/12/12,1
3-9-8-13-523,4/12/12,1
3-9-9-13-523,4/12/12,3
3-10-13-12-496,4/12/13,1
3-9-7-12-523,4/12/13,1
3-10-13-11-496,4/12/14,1
3-10-14-0-496,4/12/14,1
3-11-13-11-496,4/12/14,1
3-16-9-6-523,4/12/14,1
3-9-7-12-523,4/12/14,2
3-10-8-9-523,4/12/15,1
3-11-13-11-496,4/12/15,1
3-12-12-9-523,4/12/15,1
3-10-14-11-496,4/12/16,2
3-10-8-8-523,4/12/16,1
3-26-13-8-523,4/12/16,1
3-12-9-10-550,4/13/08,2
3-9-7-12-523,4/13/09,2
4-15-11-0-490,4/13/09,2
3-10-15-12-496,4/13/10,2
3-17-15-14-523,4/13/10,1
3-9-7-12-523,4/13/10,1
3-9-7-13-523,4/13/10,6
3-9-8-13-523,4/13/10,4
3-9-9-12-523,4/13/10,1
3-10-14-12-496,4/13/11,1
3-12-15-13-523,4/13/11,1
3-12-9-12-523,4/13/11,1
3-14-11-12-523,4/13/11,1
3-9-6-13-523,4/13/11,3
3-9-7-13-523,4/13/11,1
4-13-0-0-463,4/13/11,2
3-10-14-12-496,4/13/12,1
3-10-7-15-523,4/13/12,1
3-10-8-9-523,4/13/12,1
3-9-7-13-523,4/13/12,1
3-9-8-13-523,4/13/12,2
3-9-9-13-523,4/13/12,1
3-10-15-12-496,4/13/13,1
3-15-10-14-523,4/13/13,1
3-9-7-14-523,4/13/13,2
3-12-14-12-523,4/13/14,1
3-13-10-11-523,4/13/14,2
3-24-13-11-523,4/13/14,1
3-9-8-11-523,4/13/14,2
3-9-8-12-523,4/13/14,4
3-10-8-9-523,4/13/15,1
3-11-8-9-523,4/13/15,1
3-12-13-9-523,4/13/15,1
3-12-9-10-523,4/13/15,1
3-13-10-9-523,4/13/15,1
3-17-8-11-523,4/13/15,1
3-17-9-11-523,4/13/15,1
3-17-9-9-523,4/13/15,1
3-18-8-11-523,4/13/15,1
3-20-14-12-523,4/13/15,1
3-24-14-10-523,4/13/15,2
3-9-8-12-523,4/13/15,1
3-10-13-11-496,4/13/16,2
3-26-13-8-523,4/13/16,1
5-15-7-12-490,4/13/16,1
5-17-15-10-490,4/13/16,1
3-10-8-9-523,4/14/08,1
3-12-9-0-550,4/14/08,1
3-12-9-10-550,4/14/08,5
4-12-0-0-463,4/14/08,1
3-12-10-10-523,4/14/09,1
3-13-8-11-523,4/14/09,1
3-9-7-12-523,4/14/09,4
3-10-15-12-496,4/14/10,1
3-21-11-12-523,4/14/10,1
3-9-7-13-523,4/14/10,1
3-9-9-13-523,4/14/10,2
3-12-11-9-523,4/14/11,1
3-12-15-13-523,4/14/11,1
3-12-15-14-523,4/14/11,1
3-13-14-9-523,4/14/11,1
3-9-7-13-523,4/14/11,1
3-9-7-15-523,4/14/11,1
3-9-7-16-523,4/14/11,1
4-16-13-0-517,4/14/11,1
3-10-7-13-523,4/14/12,2
3-10-7-9-523,4/14/12,1
3-9-7-13-523,4/14/12,1
3-12-9-12-523,4/14/13,1
3-13-11-9-523,4/14/13,1
3-14-9-11-523,4/14/13,1
3-15-11-11-430,4/14/13,1
3-17-9-12-523,4/14/13,1
3-10-13-11-496,4/14/14,4
3-10-14-0-496,4/14/14,1
3-12-11-14-523,4/14/14,2
3-12-12-9-523,4/14/14,2
3-12-9-13-523,4/14/14,1
3-13-10-11-523,4/14/14,1
3-14-8-12-523,4/14/14,1
3-22-13-12-523,4/14/14,1
4-15-11-0-490,4/14/14,1
6-11-14-15-490,4/14/14,1
3-12-10-12-523,4/14/15,1
3-12-12-9-523,4/14/15,1
3-12-9-12-523,4/14/15,1
3-17-9-11-523,4/14/15,2
3-24-13-10-523,4/14/15,1
3-24-14-10-523,4/14/15,1
3-9-8-12-523,4/14/15,1
4-13-15-0-517,4/14/15,1
4-13-15-12-517,4/14/15,1
2-24-8-10-496,4/14/16,1
3-10-8-8-523,4/14/16,1
3-12-12-11-523,4/14/16,1
3-14-10-11-523,4/14/16,2
3-9-8-14-523,4/14/16,1
5-17-15-10-490,4/14/16,1
6-11-14-14-490,4/14/16,1
3-12-10-12-523,4/15/08,1
3-12-9-10-550,4/15/08,2
3-15-0-0-517,4/15/08,1
3-9-8-12-523,4/15/08,3
5-15-14-11-490,4/15/08,1
3-10-8-9-523,4/15/09,1
3-11-10-8-523,4/15/09,1
3-12-9-10-550,4/15/09,1
3-12-9-11-550,4/15/09,1
3-17-16-13-523,4/15/09,1
3-9-7-12-523,4/15/09,6
3-9-7-13-523,4/15/09,3
3-9-8-12-523,4/15/09,2
3-10-14-12-496,4/15/10,1
3-11-9-12-523,4/15/10,1
3-9-7-13-523,4/15/10,3
4-15-19-0-523,4/15/10,1
3-15-11-12-523,4/15/11,1
3-9-7-13-523,4/15/11,1
3-10-7-13-523,4/15/12,2
3-10-15-12-496,4/15/13,1
3-12-10-11-550,4/15/13,1
3-14-9-11-523,4/15/13,1
3-17-9-12-523,4/15/13,3
3-23-23-11-523,4/15/13,1
3-10-13-11-496,4/15/14,3
3-11-13-11-496,4/15/14,1
3-12-11-14-523,4/15/14,2
3-13-10-11-523,4/15/14,4
3-13-9-12-523,4/15/14,1
3-16-9-11-523,4/15/14,1
3-24-12-11-523,4/15/14,1
3-25-17-12-523,4/15/14,1
3-9-7-14-523,4/15/14,2
4-9-12-0-544,4/15/14,1
3-10-8-11-523,4/15/15,1
3-13-20-12-523,4/15/15,1
3-20-14-12-523,4/15/15,1
3-26-17-10-523,4/15/15,1
3-9-7-13-523,4/15/15,1
5-11-15-14-490,4/15/15,1
3-10-14-11-496,4/15/16,1
3-12-12-9-523,4/15/16,1
3-26-13-11-523,4/15/16,1
6-10-11-9-490,4/15/16,1
6-12-16-11-490,4/15/16,1
3-12-9-10-550,4/16/08,2
4-12-0-0-463,4/16/08,1
3-12-11-9-523,4/16/09,1
3-9-7-12-523,4/16/09,3
3-9-9-12-523,4/16/09,1
3-10-13-12-496,4/16/10,1
3-9-7-13-523,4/16/10,3
3-9-8-12-523,4/16/10,1
3-9-8-13-523,4/16/10,1
5-14-15-13-490,4/16/10,1
5-14-16-13-490,4/16/10,2
3-10-6-13-496,4/16/11,1
3-13-11-9-523,4/16/11,2
3-9-7-13-523,4/16/11,1
3-9-7-14-523,4/16/11,1
5-14-10-9-490,4/16/11,1
3-10-7-13-523,4/16/12,4
3-12-11-13-523,4/16/12,1
3-14-11-13-523,4/16/12,1
3-17-12-11-523,4/16/12,1
3-23-13-11-523,4/16/12,1
3-9-7-13-523,4/16/12,2
3-10-15-12-496,4/16/13,1
3-11-10-12-523,4/16/13,1
3-12-10-8-523,4/16/13,1
3-12-16-13-523,4/16/13,1
3-13-11-9-523,4/16/13,1
3-17-9-11-523,4/16/13,1
3-17-9-12-523,4/16/13,1
3-23-24-11-523,4/16/13,1
3-9-7-14-523,4/16/13,4
3-10-13-11-496,4/16/14,3
3-10-8-12-523,4/16/14,1
3-12-11-9-523,4/16/14,1
3-12-12-9-523,4/16/14,1
3-24-13-11-523,4/16/14,1
3-9-7-12-523,4/16/14,1
4-14-10-0-490,4/16/14,1
4-15-10-0-490,4/16/14,2
3-10-8-9-523,4/16/15,1
3-12-13-9-523,4/16/15,1
3-12-9-12-523,4/16/15,1
3-15-8-13-523,4/16/15,1
3-16-9-11-523,4/16/15,1
3-24-11-10-523,4/16/15,1
3-24-15-14-523,4/16/15,1
4-13-15-0-517,4/16/15,1
4-13-17-0-517,4/16/15,1
3-10-14-11-496,4/16/16,1
3-12-9-10-523,4/16/16,1
3-17-9-8-523,4/16/16,1
4-13-9-12-490,4/16/16,1
3-12-9-12-523,4/17/08,1
3-14-8-13-523,4/17/08,1
3-10-14-11-496,4/17/09,1
3-15-10-12-523,4/17/09,1
3-9-7-13-523,4/17/09,1
5-15-11-7-490,4/17/09,1
5-15-17-12-490,4/17/09,1
3-10-15-12-496,4/17/10,1
3-11-10-9-523,4/17/10,1
3-13-21-11-523,4/17/10,1
3-9-6-13-523,4/17/10,1
3-9-7-13-523,4/17/10,2
3-9-7-14-523,4/17/10,1
3-9-8-13-523,4/17/10,1
3-10-8-9-523,4/17/11,1
3-12-15-13-523,4/17/11,1
3-12-15-14-523,4/17/11,2
3-12-9-10-550,4/17/11,1
3-9-7-13-523,4/17/11,1
3-9-8-13-523,4/17/11,3
3-10-7-13-523,4/17/12,6
3-17-12-11-523,4/17/12,1
3-22-13-11-523,4/17/12,1
3-10-14-12-496,4/17/13,1
3-10-7-15-523,4/17/13,1
3-9-7-13-523,4/17/13,2
3-9-7-14-721,4/17/13,1
3-9-8-13-523,4/17/13,1
3-9-9-13-523,4/17/13,1
4-14-13-0-490,4/17/13,1
3-10-13-11-496,4/17/14,2
3-12-11-14-523,4/17/14,2
3-12-14-12-523,4/17/14,1
3-13-10-12-523,4/17/14,1
3-13-6-11-523,4/17/14,1
3-16-8-11-523,4/17/14,1
3-9-8-11-523,4/17/14,1
3-12-13-9-523,4/17/15,1
3-13-11-9-523,4/17/15,1
3-17-8-11-523,4/17/15,1
3-18-10-12-523,4/17/15,1
3-9-8-12-523,4/17/15,1
6-11-0-9-490,4/17/15,1
6-11-16-10-490,4/17/15,1
3-12-10-13-523,4/17/16,1
3-15-17-10-523,4/17/16,1
3-17-9-11-523,4/17/16,1
3-12-9-10-550,4/18/08,2
5-15-9-9-490,4/18/08,1
3-11-11-16-523,4/18/09,1
3-9-7-12-523,4/18/09,5
3-13-11-21-523,4/18/10,1
3-9-7-12-523,4/18/10,1
3-9-7-13-523,4/18/10,2
5-16-18-13-490,4/18/10,1
3-13-11-9-523,4/18/11,1
3-13-23-13-523,4/18/11,1
3-9-7-14-523,4/18/11,1
3-9-8-13-523,4/18/11,4
3-9-8-13-523,4/18/12,1
3-9-8-14-523,4/18/12,1
3-9-9-13-523,4/18/12,1
3-12-9-13-523,4/18/13,1
3-13-11-9-523,4/18/13,2
3-17-9-12-523,4/18/13,1
3-9-7-14-505,4/18/13,1
3-9-7-14-523,4/18/13,3
3-10-8-9-523,4/18/14,1
3-13-10-11-523,4/18/14,1
3-25-19-15-523,4/18/14,1
3-9-7-12-523,4/18/14,1
3-23-15-8-523,4/18/15,1
3-9-7-13-523,4/18/15,2
3-9-9-15-523,4/18/15,1
2-14-8-10-517,4/18/16,1
3-26-13-8-523,4/18/16,4
3-12-9-10-550,4/19/08,1
3-13-8-12-523,4/19/08,1
4-15-6-13-517,4/19/08,1
3-9-7-13-523,4/19/09,1
3-10-14-11-496,4/19/10,1
3-10-15-12-496,4/19/10,2
3-12-9-11-550,4/19/10,1
3-15-10-14-523,4/19/10,1
3-27-8-12-523,4/19/10,1
3-9-7-13-523,4/19/10,5
4-11-0-0-463,4/19/10,1
4-15-10-0-490,4/19/10,1
4-15-11-0-490,4/19/10,1
3-10-8-9-523,4/19/11,1
3-12-10-14-523,4/19/11,1
3-13-12-10-523,4/19/11,2
3-14-9-9-523,4/19/11,1
3-26-12-13-523,4/19/11,2
3-9-7-13-523,4/19/11,2
3-9-8-12-523,4/19/11,1
3-9-8-13-523,4/19/11,1
4-12-10-0-490,4/19/11,1
3-12-11-13-523,4/19/12,1
4-16-13-0-517,4/19/12,1
3-12-10-8-523,4/19/13,1
3-12-13-7-523,4/19/13,1
3-12-15-13-523,4/19/13,1
3-13-9-0-478,4/19/13,1
3-17-9-12-523,4/19/13,1
3-23-23-11-523,4/19/13,1
3-9-7-14-523,4/19/13,4
6-13-9-9-490,4/19/13,1
3-25-19-15-523,4/19/14,1
3-9-7-12-523,4/19/14,2
3-24-14-10-523,4/19/15,1
3-9-22-0-523,4/19/15,1
2-10-20-11-484,4/19/16,1
3-14-8-12-523,4/19/16,1
3-15-9-11-523,4/19/16,1
3-17-9-11-523,4/19/16,2
3-24-15-11-484,4/19/16,1
4-10-10-8-490,4/19/16,1
3-12-9-10-550,4/2/08,2
5-21-8-12-457,4/2/08,1
3-10-10-8-523,4/2/09,1
3-9-7-13-523,4/2/09,3
3-9-8-12-523,4/2/09,2
4-8-17-0-544,4/2/09,1
5-15-10-12-490,4/2/09,1
3-12-9-10-550,4/2/10,2
3-20-12-13-523,4/2/10,1
3-9-6-14-523,4/2/10,1
3-9-7-13-523,4/2/10,1
4-15-11-0-490,4/2/10,1
3-10-14-12-496,4/2/11,2
3-10-7-13-523,4/2/11,3
3-12-9-11-550,4/2/11,1
3-9-6-13-523,4/2/11,1
3-10-14-12-496,4/2/12,1
3-10-7-15-523,4/2/12,1
3-9-7-13-523,4/2/12,1
3-10-14-12-496,4/2/13,1
3-10-8-14-523,4/2/13,1
3-12-16-13-523,4/2/13,1
3-17-9-12-523,4/2/13,1
3-23-23-11-523,4/2/13,1
3-23-24-10-523,4/2/13,1
3-9-7-13-523,4/2/13,1
4-11-0-0-490,4/2/13,1
4-15-10-0-490,4/2/13,1
3-10-7-12-523,4/2/14,1
3-16-9-6-523,4/2/14,1
3-17-10-11-523,4/2/14,4
3-17-9-11-523,4/2/14,1
3-24-13-11-523,4/2/14,1
3-9-7-12-523,4/2/14,3
4-12-0-0-463,4/2/14,1
4-15-11-0-490,4/2/14,1
4-15-12-0-490,4/2/14,1
3-10-8-9-523,4/2/15,1
3-12-11-15-523,4/2/15,1
3-12-9-12-523,4/2/15,1
3-17-9-11-523,4/2/15,1
3-18-9-11-523,4/2/15,1
4-13-15-0-517,4/2/15,1
5-13-15-0-517,4/2/15,1
5-14-8-9-490,4/2/15,1
3-9-7-14-523,4/2/16,1
4-15-11-0-490,4/2/16,1
3-10-13-6-523,4/20/09,1
3-10-7-9-523,4/20/09,1
3-11-11-16-523,4/20/09,1
3-15-12-10-523,4/20/09,1
3-25-13-10-523,4/20/09,1
3-8-7-13-523,4/20/09,1
3-9-8-12-523,4/20/09,1
4-16-14-0-517,4/20/09,1
3-10-15-12-496,4/20/10,1
3-26-8-12-523,4/20/10,1
3-9-7-12-523,4/20/10,1
3-9-7-13-523,4/20/10,8
3-9-7-14-523,4/20/10,1
4-15-11-0-490,4/20/10,1
3-10-7-13-523,4/20/11,1
3-10-8-0-523,4/20/11,1
3-10-8-9-523,4/20/11,2
3-14-9-12-523,4/20/11,1
3-9-7-13-523,4/20/11,1
3-9-8-13-523,4/20/11,1
3-23-13-11-523,4/20/12,1
4-11-0-0-463,4/20/12,1
4-16-13-0-517,4/20/12,1
3-10-8-9-523,4/20/13,1
3-12-10-13-523,4/20/13,1
3-17-9-12-523,4/20/13,1
3-23-23-11-523,4/20/13,1
3-9-7-14-523,4/20/13,1
3-9-7-12-523,4/20/14,3
3-10-8-12-523,4/20/15,1
3-11-13-11-523,4/20/15,1
3-11-14-9-523,4/20/15,1
3-12-11-15-523,4/20/15,1
3-13-13-9-523,4/20/15,1
3-15-11-10-523,4/20/15,1
3-17-9-11-523,4/20/15,1
3-24-11-10-523,4/20/15,1
3-9-7-12-523,4/20/15,2
3-9-9-12-523,4/20/15,1
4-12-9-0-490,4/20/15,1
4-13-10-0-490,4/20/15,1
4-13-15-0-517,4/20/15,1
3-11-14-11-523,4/20/16,1
3-12-11-14-523,4/20/16,2
3-12-9-13-523,4/20/16,2
3-17-9-11-523,4/20/16,1
3-22-13-11-523,4/20/16,1
3-9-7-12-523,4/20/16,1
3-12-9-10-550,4/21/08,3
3-14-8-13-523,4/21/08,1
3-16-16-13-523,4/21/08,2
3-24-12-11-523,4/21/09,1
3-9-7-12-523,4/21/09,2
3-9-8-12-523,4/21/09,2
3-10-15-12-496,4/21/10,1
3-10-16-12-496,4/21/10,1
3-9-7-13-523,4/21/10,4
3-9-8-13-523,4/21/10,1
3-10-8-10-523,4/21/11,1
3-10-8-9-523,4/21/11,1
3-12-10-10-550,4/21/11,1
3-12-15-13-523,4/21/11,1
3-14-11-12-523,4/21/11,1
3-9-7-13-523,4/21/11,2
4-15-11-0-490,4/21/11,1
4-17-11-0-490,4/21/11,1
5-15-14-13-490,4/21/11,1
3-11-11-17-523,4/21/12,1
3-13-11-9-523,4/21/12,1
3-9-8-0-523,4/21/12,1
3-12-16-13-523,4/21/13,1
3-13-11-9-523,4/21/13,3
3-14-8-13-523,4/21/13,1
3-9-7-12-523,4/21/13,1
3-9-8-13-523,4/21/13,1
4-14-13-0-490,4/21/13,1
3-10-13-11-496,4/21/14,2
3-12-11-14-523,4/21/14,1
3-15-11-10-523,4/21/14,1
3-16-11-11-523,4/21/14,1
3-16-9-11-523,4/21/14,2
3-16-9-6-523,4/21/14,1
3-24-13-11-523,4/21/14,1
3-9-7-12-523,4/21/14,2
3-10-7-12-523,4/21/15,1
3-12-12-9-523,4/21/15,1
3-12-13-9-523,4/21/15,1
3-14-9-13-523,4/21/15,1
3-25-12-10-523,4/21/15,1
3-25-13-8-523,4/21/15,1
3-26-13-8-523,4/21/15,1
4-13-10-0-490,4/21/15,1
5-17-11-12-490,4/21/15,2
2-14-10-11-517,4/21/16,1
3-11-14-9-523,4/21/16,1
3-14-11-0-523,4/21/16,1
3-14-9-11-523,4/21/16,1
3-17-9-11-523,4/21/16,1
5-15-16-12-490,4/21/16,1
3-12-10-10-523,4/22/08,1
3-12-9-10-550,4/22/08,5
3-16-16-13-523,4/22/08,1
3-16-16-14-523,4/22/08,1
3-10-6-7-523,4/22/09,1
3-15-10-13-523,4/22/09,1
3-9-7-12-523,4/22/09,2
3-10-15-12-496,4/22/10,1
3-12-9-11-550,4/22/10,2
3-18-16-14-523,4/22/10,1
3-9-7-13-523,4/22/10,3
3-9-8-12-523,4/22/10,1
3-10-8-9-523,4/22/11,1
3-9-7-13-523,4/22/11,1
3-9-7-13-523,4/22/12,1
3-10-8-9-523,4/22/13,1
3-12-15-14-523,4/22/13,1
3-23-23-11-523,4/22/13,1
3-9-8-13-523,4/22/13,2
3-10-13-11-496,4/22/14,4
3-12-11-14-523,4/22/14,2
3-17-9-11-523,4/22/14,1
3-9-7-13-523,4/22/14,1
3-10-7-12-523,4/22/15,1
3-12-12-9-523,4/22/15,3
3-17-8-11-523,4/22/15,1
3-22-11-0-490,4/22/15,1
3-24-12-10-523,4/22/15,1
3-24-13-10-523,4/22/15,1
4-14-9-0-517,4/22/15,1
5-12-11-10-490,4/22/15,1
2-11-0-11-523,4/22/16,1
3-10-15-11-496,4/22/16,1
3-10-9-9-523,4/22/16,1
3-15-11-10-523,4/22/16,1
3-20-14-12-523,4/22/16,1
3-28-12-8-523,4/22/16,1
3-9-9-10-523,4/22/16,1
5-17-15-10-490,4/22/16,1
3-10-8-9-523,4/23/08,1
3-12-9-10-550,4/23/08,3
3-15-10-11-523,4/23/09,1
3-15-10-13-523,4/23/09,1
3-25-14-11-523,4/23/09,1
3-9-7-12-523,4/23/09,2
3-15-16-14-523,4/23/10,1
3-8-5-14-370,4/23/10,1
3-9-7-13-523,4/23/10,5
39-7-13-523,4/23/10,1
4-13-20-13-517,4/23/10,1
4-14-10-0-490,4/23/10,1
3-12-10-13-523,4/23/11,1
3-13-12-10-523,4/23/11,1
3-9-8-14-523,4/23/11,1
3-10-7-13-523,4/23/12,1
3-12-15-13-523,4/23/12,1
3-13-11-9-523,4/23/12,1
3-13-8-0-523,4/23/12,1
3-24-13-12-523,4/23/12,1
3-9-8-0-523,4/23/12,1
3-9-8-12-523,4/23/12,2
5-18-18-0-358,4/23/12,1
3-10-7-14-523,4/23/13,1
3-12-10-8-523,4/23/13,1
3-12-15-13-457,4/23/13,1
3-13-11-9-523,4/23/13,1
3-15-12-11-523,4/23/13,1
3-9-7-14-523,4/23/13,2
3-9-8-13-523,4/23/13,1
4-15-11-0-490,4/23/13,1
3-10-13-11-496,4/23/14,1
3-10-14-10-496,4/23/14,2
3-10-7-12-523,4/23/14,1
3-10-9-12-523,4/23/14,1
3-11-13-11-496,4/23/14,1
3-12-11-14-523,4/23/14,1
3-14-13-9-523,4/23/14,1
3-17-8-11-523,4/23/14,1
3-17-9-11-523,4/23/14,2
3-24-13-11-523,4/23/14,2
3-24-19-13-523,4/23/14,1
3-9-7-14-523,4/23/14,1
4-13-9-0-517,4/23/14,1
4-15-10-0-490,4/23/14,1
4-15-11-0-490,4/23/14,1
3-12-11-15-523,4/23/15,1
3-13-11-9-523,4/23/15,1
3-17-8-11-523,4/23/15,2
3-9-8-12-523,4/23/15,1
4-15-12-0-490,4/23/15,1
3-25-13-10-523,4/23/16,1
4-9-11-24-517,4/23/16,1
5-17-15-10-490,4/23/16,1
3-12-9-10-550,4/24/08,1
3-14-8-12-523,4/24/08,1
3-16-17-14-523,4/24/08,1
4-13-10-0-490,4/24/08,1
5-14-9-9-490,4/24/08,1
3-9-7-12-523,4/24/09,1
3-9-8-12-523,4/24/09,1
4-13-10-0-490,4/24/09,1
6-11-17-9-490,4/24/09,2
3-13-11-11-523,4/24/10,1
3-13-9-12-550,4/24/10,1
3-9-7-13-523,4/24/10,4
3-9-8-13-523,4/24/10,1
4-15-10-0-490,4/24/10,1
4-15-7-0-490,4/24/10,1
3-14-8-15-523,4/24/11,1
3-16-11-11-523,4/24/11,1
3-10-8-9-523,4/24/12,1
3-14-9-15-523,4/24/12,1
3-9-7-13-496,4/24/12,1
3-9-8-12-523,4/24/12,3
3-9-9-13-523,4/24/12,1
3-9-9-15-523,4/24/12,2
3-13-12-9-523,4/24/13,1
3-17-9-12-523,4/24/13,1
3-24-23-10-523,4/24/13,1
3-9-7-13-523,4/24/13,1
3-10-13-0-496,4/24/14,1
3-10-13-11-496,4/24/14,2
3-10-8-12-523,4/24/14,2
3-12-11-14-523,4/24/14,1
3-12-5-9-523,4/24/14,1
3-12-7-11-523,4/24/14,1
3-24-13-10-523,4/24/14,1
3-25-17-12-523,4/24/14,1
3-9-7-12-523,4/24/14,1
5-15-10-11-490,4/24/14,1
3-17-8-10-523,4/24/15,1
3-17-8-11-523,4/24/15,1
3-24-12-10-523,4/24/15,1
3-9-7-13-523,4/24/15,1
4-14-8-0-490,4/24/15,1
3-11-13-10-523,4/24/16,1
3-13-9-11-523,4/24/16,1
3-17-9-11-523,4/24/16,1
3-9-12-12-505,4/24/16,1
3-12-10-12-523,4/25/08,1
3-11-14-12-496,4/25/10,1
3-12-9-11-550,4/25/10,1
3-12-9-11-556,4/25/10,1
3-14-7-13-523,4/25/10,1
3-9-7-13-523,4/25/10,3
3-9-7-14-523,4/25/10,1
3-12-15-13-523,4/25/11,1
3-9-8-13-523,4/25/11,1
3-10-7-15-523,4/25/13,1
3-12-15-13-523,4/25/13,1
3-23-23-11-523,4/25/13,1
3-9-7-14-523,4/25/13,1
3-9-8-13-523,4/25/13,1
3-10-13-11-496,4/25/14,1
3-17-9-11-523,4/25/14,1
3-20-0-16-523,4/25/15,1
3-20-12-11-523,4/25/15,1
3-9-4-12-523,4/25/15,1
3-14-11-10-523,4/25/16,1
3-26-11-8-490,4/25/16,1
3-10-14-11-496,4/26/08,1
3-10-9-9-523,4/26/08,1
3-12-9-10-550,4/26/08,1
3-13-8-11-523,4/26/08,1
4-16-14-23-517,4/26/08,1
3-9-7-12-523,4/26/09,1
3-9-7-13-523,4/26/09,2
3-11-11-9-523,4/26/10,1
3-14-8-13-523,4/26/10,1
3-9-7-13-523,4/26/10,1
3-10-14-10-496,4/26/11,1
3-10-14-11-496,4/26/11,1
3-27-15-13-523,4/26/11,1
3-10-14-12-496,4/26/12,1
3-12-15-13-523,4/26/12,1
3-15-19-0-523,4/26/12,1
3-19-13-13-523,4/26/12,1
3-24-12-12-523,4/26/12,2
3-9-8-12-523,4/26/12,3
4-13-10-0-490,4/26/12,1
4-15-11-0-490,4/26/12,1
6-11-20-13-490,4/26/12,1
3-12-15-14-523,4/26/13,1
3-12-9-13-523,4/26/13,1
3-15-11-11-523,4/26/13,1
3-17-9-12-523,4/26/13,2
4-15-10-0-490,4/26/13,1
3-13-11-9-523,4/26/14,1
3-20-14-12-550,4/26/14,1
3-9-7-12-523,4/26/14,1
3-9-4-12-523,4/26/15,1
3-10-14-11-496,4/26/16,1
3-12-11-14-523,4/26/16,1
3-17-9-12-523,4/26/16,2
3-23-15-12-523,4/26/16,1
3-26-13-8-523,4/26/16,1
3-12-9-10-550,4/27/08,1
3-9-7-12-523,4/27/09,3
3-9-8-12-523,4/27/09,1
4-16-15-0-517,4/27/09,1
3-10-14-11-496,4/27/10,1
3-10-14-12-496,4/27/10,1
3-10-15-12-502,4/27/10,1
3-10-8-10-523,4/27/10,1
3-9-7-13-523,4/27/10,11
4-13-11-0-496,4/27/10,1
3-10-12-11-523,4/27/11,1
3-10-15-12-496,4/27/11,1
3-11-15-12-496,4/27/11,1
3-12-9-10-550,4/27/11,1
3-9-6-13-523,4/27/11,1
3-12-15-13-523,4/27/12,2
3-13-11-9-523,4/27/12,2
3-9-8-0-523,4/27/12,1
3-9-8-12-523,4/27/12,1
3-9-9-15-523,4/27/12,1
3-10-14-12-496,4/27/13,1
3-12-9-12-523,4/27/13,1
3-17-9-12-523,4/27/13,4
3-23-23-11-523,4/27/13,1
3-9-7-14-523,4/27/13,2
3-10-13-11-496,4/27/14,1
3-10-14-10-496,4/27/14,1
3-12-11-9-523,4/27/14,1
3-13-10-11-523,4/27/14,1
3-9-7-11-523,4/27/14,1
3-24-14-10-523,4/27/15,1
5-14-8-9-490,4/27/15,1
3-12-13-9-523,4/27/16,1
3-16-10-11-523,4/27/16,1
3-17-10-11-523,4/27/16,1
3-24-13-10-523,4/27/16,2
5-15-16-11-490,4/27/16,1
6-16-15-10-490,4/27/16,1
3-10-13-11-496,4/28/08,1
3-12-9-10-550,4/28/08,3
3-13-14-10-523,4/28/08,1
5-13-9-9-490,4/28/08,1
3-10-8-12-523,4/28/09,1
3-11-10-8-523,4/28/09,1
3-9-7-12-523,4/28/09,1
4-13-10-0-490,4/28/09,1
3-10-14-12-502,4/28/10,1
3-10-8-10-523,4/28/10,3
3-11-7-10-523,4/28/10,1
3-13-21-11-523,4/28/10,1
3-13-9-12-556,4/28/10,1
3-9-7-12-523,4/28/10,3
3-9-7-13-523,4/28/10,7
3-9-7-14-523,4/28/10,1
3-9-7-15-523,4/28/10,1
4-12-10-0-490,4/28/10,1
3-9-7-13-523,4/28/11,1
5-14-9-9-490,4/28/11,1
3-10-7-13-523,4/28/12,1
3-13-11-9-523,4/28/12,1
3-9-8-13-523,4/28/12,1
4-21-10-0-490,4/28/12,1
3-17-9-12-523,4/28/13,2
3-9-7-14-523,4/28/13,1
3-10-13-11-496,4/28/14,2
3-10-8-12-523,4/28/14,1
3-11-10-11-523,4/28/14,1
3-12-11-14-523,4/28/14,1
3-12-11-9-523,4/28/14,1
3-12-16-7-523,4/28/14,1
3-12-5-9-523,4/28/14,1
3-13-10-11-523,4/28/14,1
3-17-9-11-523,4/28/14,1
3-9-7-11-523,4/28/14,2
3-9-7-13-523,4/28/14,1
4-16-13-0-517,4/28/14,1
3-12-13-9-523,4/28/15,1
3-13-11-9-523,4/28/15,1
3-17-9-11-523,4/28/15,1
3-9-4-12-523,4/28/15,1
3-9-7-13-523,4/28/15,1
3-10-14-11-496,4/28/16,1
3-10-7-12-523,4/28/16,1
3-11-15-9-523,4/28/16,1
3-12-9-12-523,4/28/16,1
3-24-13-10-523,4/28/16,1
3-24-14-10-478,4/28/16,1
3-8-7-12-523,4/28/16,1
4-12-17-10-523,4/28/16,1
5-17-15-10-490,4/28/16,1
3-10-8-9-523,4/29/08,1
3-12-10-12-523,4/29/08,3
3-12-11-14-523,4/29/08,1
3-12-9-10-550,4/29/08,1
3-15-11-9-523,4/29/08,1
3-17-16-13-523,4/29/08,1
